Incident ID,Status,Affected CI,Primary Affected Service,Title,Assignment Group,Open Time,Area,Outage Start,Outage End,Assignee,Closure Code,Solution,Description,Department
IM1517507,Closed,CPE_KAI8382_MW_SOCAMA-Siege,CPE Service - KAI,cpe_kai8382_mw_socama-siege Down,Support Technique Fixe et B2B,2/23/2022 9:04,Network,2/23/2022 8:51,2/23/2022 13:16,habib.elkastouri,Resolved without intervention,  CPE UP sans intervention,Noeud: cpe_kai8382_mw_socama-siege  Sévérité: major  Temps de création: 23/02/22 08:51:45  Temps de réception: 23/02/22 08:52:11  Application: null  Objet: null  Texte message: Node CPE_KAI8382_MW_SOCAMA-Siege DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342142,Département Maintenance
IM1517508,Closed,MED4061,NodeB Service - MED,"INCIDENT: MED4061---2G3G---Hors Service: CAUSE AND IMPACT: Total Cell Failure: ( 2G:0/0, 3G:0/0 ) Site Autonomy: N/A SM Tickets: 1",Maintenance BEN GUERDEN,2/23/2022 9:06,Facteur externe,2/23/2022 1:06,2/23/2022 11:02,mustapha.rejili,Incident Rejected,site résilié et remplacé,"MED4061 : NodeB Unavailable This ticket was created by user wael.trifi on 2022-2-23 9-6-52-1645603612819 from webtt INCIDENT: MED4061---2G3G---Hors Service: CAUSE AND IMPACT: Total Cell Failure: ( 2G:0/0, 3G:0/0 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517509,Closed,KEBL004,eNB Service - KEB,INCIDENT: KEB1004---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:3/9 ) SM Tickets: 1,Maintenance KEBELI,2/23/2022 9:07,hardware,2/23/2022 8:51,2/23/2022 11:28,maher.othmani,Solved by Appropriate Solution,Suite Reset BBU,KEBL004F01 : Cell Unavailable This ticket was created by user netcool.sm on NOI from impact INCIDENT: KEB1004---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:3/9 ) SM Tickets: 0,Département Maintenance
IM1517510,Closed,CPE_SOS8472_MW_BNC_de_Commerce_International,CPE Service - SOS8,CPE_SOS8472_MW_BNC_de_Commerce_International \ Down,Support Technique Fixe et B2B,2/23/2022 9:09,Network,2/23/2022 8:58,2/23/2022 9:39,habib.elkastouri,Resolved without intervention,  CPE UP Sans intervention,Noeud: opscxprod  Sévérité: major  Temps de création: 23/02/22 08:58:37  Temps de réception: 23/02/22 08:59:11  Application: null  Objet: null  Texte message: Node CPE_SOS8472_MW_BNC_de_Commerce_International.tunisiana.com DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342143,Département Maintenance
IM1517518,Closed,RNIA3_GAF8350_FO_371091_MUN-lala,RNIA3 Service - GAF,rnia3_gaf8350_fo_371091_mun-lala Down,Support Technique Fixe et B2B,2/23/2022 9:26,Network,2/23/2022 9:15,2/23/2022 23:43,medamine.labassi,Resolved without intervention, cpe up lien up,Noeud: rnia3_gaf8350_fo_371091_mun-lala  Sévérité: major  Temps de création: 23/02/22 09:15:09  Temps de réception: 23/02/22 09:16:14  Application: null  Objet: null  Texte message: Node RNIA3_GAF8350_FO_371091_MUN-lala DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342144,Département Maintenance
IM1517520,Closed,TUN4103,NodeB Service - TUN,"INCIDENT: TUN1103---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:2/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 1",maintenance centre ville tunis nord,2/23/2022 9:32,Facteur externe,2/23/2022 9:17,2/23/2022 9:40,nizar.tarhouni,Closed without intervention,Retour energie STEG,"TUN4103F11 : WCDMA CELL OUT OF USE This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1103---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:2/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 1",Département Maintenance
IM1517524,Closed,CPE_GAB8891_MW_SOGEMBAL_Siege,CPE Service - GAB,cpe_gab8891_mw_sogembal_siege Down,Support Technique Fixe et B2B,2/23/2022 9:40,Facteur externe,2/23/2022 9:28,2/23/2022 10:09,ridha.hbibi,Resolved without intervention, Resolved without intervention,Noeud: cpe_gab8891_mw_sogembal_siege  Sévérité: major  Temps de création: 23/02/22 09:28:13  Temps de réception: 23/02/22 09:29:17  Application: null  Objet: null  Texte message: Node CPE_GAB8891_MW_SOGEMBAL_Siege DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342145,Département Maintenance
IM1517530,Closed,BARL140,eNB Service - BAR,INCIDENT: BAR1140---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:1/15 ) SM Tickets: 2,Maintenance MOUROUJ-BEN AROUS,2/23/2022 9:57,Opération Programée,2/23/2022 9:42,2/23/2022 10:30,ali.dhib,Solved by Appropriate Solution,Fin opération,BARL140 : BASE STATION SERVICE PROBLEM This ticket was created by user netcool.sm on NOI from impact INCIDENT: BAR1140---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:1/15 ) SM Tickets: 0,Département Maintenance
IM1517531,Closed,BAR4140,NodeB Service - BAR,"INCIDENT: BAR1140---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:6/6, 3G:10/10 ) Site Autonomy: N/A SM Tickets: 2",Maintenance MOUROUJ-BEN AROUS,2/23/2022 9:58,Opération Programée,2/23/2022 9:42,2/23/2022 10:31,ali.dhib,Solved by Hardware Replacement,Fin opération,"BAR4140 : WCDMA BASE STATION OUT OF USE This ticket was created by user netcool.sm on NOI from impact INCIDENT: BAR1140---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:6/6, 3G:10/10 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517532,Closed,JENL021,eNB Service - JEN,INCIDENT: JEN1021---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:12/12 ) SM Tickets: 0,MAINTENANCE TABARKA,2/23/2022 9:58,Facteur externe,2/23/2022 9:42,2/23/2022 9:59,abdeljabar.benarfa,Closed without intervention,Retour energie STEG,JENL021F11 : Cell Unavailable This ticket was created by user netcool.sm on NOI from impact INCIDENT: JEN1021---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:12/12 ) SM Tickets: 0,Département Maintenance
IM1517533,Closed,JEN4021,NodeB Service - JEN,"INCIDENT: JEN1021---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:7/8, 3G:14/16 ) Site Autonomy: - 00:00:05s SM Tickets: 0",maintenance ain drahem,2/23/2022 9:58,Facteur externe,2/23/2022 9:42,2/23/2022 10:02,abdeljabar.benarfa,Closed without intervention,Retour energie STEG,"JEN4021F01 : Local Cell Unusable This ticket was created by user netcool.sm on NOI from impact INCIDENT: JEN1021---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:7/8, 3G:14/16 ) Site Autonomy: - 00:00:05s SM Tickets: 0",Département Maintenance
IM1517536,Closed,TUNL482,eNB Service - TUN,INCIDENT: TUN1482---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:2/9 ) SM Tickets: 1,Maintenance CARTHAGE-KRAM,2/23/2022 10:02,Opération Programée,2/23/2022 9:47,2/23/2022 13:52,ramzi.cherif,Solved by Appropriate Solution,Fin opération ,TUNL482 : BASE STATION SERVICE PROBLEM This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1482---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:1/9 ) SM Tickets: 0,Département Maintenance
IM1517537,Closed,TUN1482,BTS Service - TUN,"INCIDENT: TUN1482---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:0/3, 3G:2/6 ) Site Autonomy: N/A SM Tickets: 2",Maintenance CARTHAGE-KRAM,2/23/2022 10:03,Facteur externe,2/23/2022 9:48,2/23/2022 12:41,ramzi.cherif,Resolved without intervention,Retour sans intervention,"Taieb_Mhiri_2_TUN1482 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1482---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:3/3, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 1",Département Maintenance
IM1517544,Closed,BAR1064,BTS Service - BAR,"INCIDENT: BAR1064---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:0/6, 3G:0/6 ) Site Autonomy: N/A SM Tickets: 1",Maintenance EZZAHRA-HAMMAM LIF,2/23/2022 10:14,Facteur externe,2/23/2022 9:59,2/23/2022 10:54,abderraouf.benmrad,Resolved without intervention,Retour sans intervention,"Morneg nord_DCS_1_BAR3064 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: BAR1064---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:1/6, 3G:0/6 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517547,Closed,BAR1012,BTS Service - BAR,"INCIDENT: BAR1012---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:1/6, 3G:0/6 ) Site Autonomy: N/A SM Tickets: 1",Maintenance EZZAHRA-HAMMAM LIF,2/23/2022 10:23,Facteur externe,2/23/2022 10:08,2/23/2022 11:07,abderraouf.benmrad,Resolved without intervention,Retour sans intervention,"Esnoubraya_2_DCS_2_BAR3012 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: BAR1012---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:1/6, 3G:0/6 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517548,Closed,BAR1502,BTS Service - BAR,"INCIDENT: BAR1502---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:4/4, 3G:4/4 ) Site Autonomy: N/A SM Tickets: 0",MAINTENANCE RADES-MEGRINE,2/23/2022 10:24,Facteur externe,2/23/2022 10:09,2/23/2022 10:26,nidhal.rajhi,Closed without intervention,Retour energie STEG,"RdsMacr2_1_BAR1502 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: BAR1502---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:4/4, 3G:4/4 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517551,Closed,KEF4025,NodeB Service - KEF,"INCIDENT: KEF1025---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:3/3, 3G:12/12 ) Site Autonomy: 00:27:43s SM Tickets: 2",maintenance kef,2/23/2022 10:29,Facteur externe,2/23/2022 10:14,2/23/2022 10:35,slah.bannouri,Closed without intervention,Retour energie STEG,"KEF4025F01 : Local Cell Unusable This ticket was created by user netcool.sm on NOI from impact INCIDENT: KEF1025---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:3/3, 3G:12/12 ) Site Autonomy: 00:27:35s SM Tickets: 1",Département Maintenance
IM1517560,Closed,CPE_MAH8380_FO_Municipalite-SIDI-ALOUENE,CPE Service - MAH,cpe_mah8380_fo_municipalite-sidi-alouene Down,Support Technique Fixe et B2B,2/23/2022 10:38,Network,2/23/2022 10:27,2/23/2022 11:28,habib.elkastouri,Resolved without intervention,  CPE UP sans intervention,Noeud: cpe_mah8380_fo_municipalite-sidi-alouene  Sévérité: major  Temps de création: 23/02/22 10:27:49  Temps de réception: 23/02/22 10:28:27  Application: null  Objet: null  Texte message: Node CPE_MAH8380_FO_Municipalite-SIDI-ALOUENE DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342150,Département Maintenance
IM1517569,Closed,CPE_SOS8501_FTTH_SPC_YAMAICHI,CPE Service - SOS8,cpe_sos8501_ftth_spc_yamaichi Down,Support Technique Fixe et B2B,2/23/2022 10:51,Network,2/23/2022 10:39,2/23/2022 10:59,habib.elkastouri,Resolved without intervention, CPE UP sans intervention,Noeud: cpe_sos8501_ftth_spc_yamaichi  Sévérité: major  Temps de création: 23/02/22 10:39:16  Temps de réception: 23/02/22 10:39:30  Application: null  Objet: null  Texte message: Node CPE_SOS8501_FTTH_SPC_YAMAICHI DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342153,Département Maintenance
IM1517570,Closed,CPE_KAS8319_MW_STB_kassrine,CPE Service - KAS,cpe_kas8319_mw_stb_kassrine Down,Support Technique Fixe et B2B,2/23/2022 10:59,Network,2/23/2022 10:49,2/23/2022 11:09,habib.elkastouri,Resolved without intervention,  CPE UP sans intervention,Noeud: cpe_kas8319_mw_stb_kassrine  Sévérité: major  Temps de création: 23/02/22 10:49:12  Temps de réception: 23/02/22 10:49:32  Application: null  Objet: null  Texte message: Node CPE_KAS8319_MW_STB_kassrine DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342154,Département Maintenance
IM1517571,Closed,MAH4037,NodeB Service - MAH,"INCIDENT: MAH1037---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:6/6, 3G:12/12 ) Site Autonomy: N/A SM Tickets: 0",Maintenance MAHDIA NORD,2/23/2022 11:01,Facteur externe,2/23/2022 10:46,2/23/2022 16:43,mounir.chaieb,Resolved without intervention,retour steg,"MAH4037 : NodeB Unavailable This ticket was created by user netcool.sm on NOI from impact INCIDENT: MAH1037---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:6/6, 3G:12/12 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517573,Closed,TUNL323,eNB Service - TUN,INCIDENT: TUN1323---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:1/9 ) SM Tickets: 1,MAINTENANCE MARSA-GAMMART,2/23/2022 11:08,Facteur externe,2/23/2022 10:53,2/23/2022 11:11,saber.ferjani,Closed without intervention,Retour energie STEG,TUNL323 : BASE STATION ANTENNA LINE PROBLEM This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1323---4G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 4G:1/9 ) SM Tickets: 1,Département Maintenance
IM1517574,Closed,TUN1323,BTS Service - TUN,"INCIDENT: TUN1323---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:2/5, 3G:0/6 ) Site Autonomy: 21:37:00s SM Tickets: 1",maintenance marsa-gammart,2/23/2022 11:08,Facteur externe,2/23/2022 10:53,2/23/2022 11:22,saber.ferjani,Closed without intervention,Retour energie STEG,"SIDI_ABD_L'AZIZ_DCS_2_TUN3323 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1323---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:2/5, 3G:0/6 ) Site Autonomy: 21:37:00s SM Tickets: 1",Département Maintenance
IM1517575,Closed,JEN4062,NodeB Service - JEN,"INCIDENT: JEN1062---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:12/12 ) Site Autonomy: N/A SM Tickets: 1",Maintenance JENDOUBA,2/23/2022 11:12,Facteur externe,2/23/2022 10:57,2/23/2022 12:10,nizar.bouslimi,Resolved without intervention,Retour STEG,"JEN4062 : NodeB Unavailable This ticket was created by user netcool.sm on NOI from impact INCIDENT: JEN1062---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:12/12 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517579,Closed,RNIA3_MAH8365_MW_353062_MUN-Tlelssa,RNIA3 Service - MAH,rnia3_mah8365_mw_353062_mun-tlelssa Down,Support Technique Fixe et B2B,2/23/2022 11:22,Network,2/23/2022 11:10,2/23/2022 17:00,bilel.benamor,Resolved without intervention,resolved without intervention,Noeud: rnia3_mah8365_mw_353062_mun-tlelssa  Sévérité: major  Temps de création: 23/02/22 11:10:17  Temps de réception: 23/02/22 11:10:35  Application: null  Objet: null  Texte message: Node RNIA3_MAH8365_MW_353062_MUN-Tlelssa.ooredoo.tn DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342157,Département Maintenance
IM1517580,Closed,TUN1280,BTS Service - TUN,"INCIDENT: TUN1280---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:4/4, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 1",Maintenance JDAIDA-TBORBA,2/23/2022 11:24,Facteur externe,2/23/2022 11:08,2/23/2022 13:35,amor.haddad,Resolved without intervention,Retour steg,"Cite elriadh_2_TUN1280 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1280---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:4/4, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517581,Closed,TUN1126,BTS Service - TUN,"INCIDENT: TUN1126---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 1",Maintenance JDAIDA-TBORBA,2/23/2022 11:24,Facteur externe,2/23/2022 11:08,2/23/2022 13:35,amor.haddad,Resolved without intervention,Retour steg,"Jdaida_Road_1_1_TUN1126 : BCCH MISSING This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1126---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517588,Closed,KAS4035,NodeB Service - KAS,"INCIDENT: KAS1035---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:2/2, 3G:6/6 ) Site Autonomy: 00:50:22s SM Tickets: 2",Maintenance KASSERINE,2/23/2022 11:27,Facteur externe,2/23/2022 11:12,2/23/2022 15:01,anouar.ounissi,Resolved without intervention,retour steg,"KAS4035F01 : Local Cell Unusable This ticket was created by user netcool.sm on NOI from impact INCIDENT: KAS1035---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:2/2, 3G:2/6 ) Site Autonomy: 00:50:22s SM Tickets: 1",Département Maintenance
IM1517589,Closed,CPE_BIZ8946_MW_SIDERALBA_Maghreb,CPE Service - BIZ,cpe_biz8946_mw_sideralba_maghreb Down,Support Technique Fixe et B2B,2/23/2022 11:27,Network,2/23/2022 11:16,2/23/2022 11:53,habib.elkastouri,Resolved without intervention, CPE UP sans intervention.,Noeud: cpe_biz8946_mw_sideralba_maghreb  Sévérité: major  Temps de création: 23/02/22 11:16:44  Temps de réception: 23/02/22 11:17:37  Application: null  Objet: null  Texte message: Node CPE_BIZ8946_MW_SIDERALBA_Maghreb.tunisiana.com DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342158,Département Maintenance
IM1517608,Closed,TUN4426,NodeB Service - TUN,"INCIDENT: TUN1426---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:0/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 0",MAINTENANCE EL MENZA-ENNASR-EL MANAR,2/23/2022 11:39,Facteur externe,2/23/2022 11:24,2/23/2022 11:41,hatem.haboubi,Closed without intervention,Retour energie STEG,"TUN4426F22 : WCDMA CELL OUT OF USE This ticket was created by user netcool.sm on NOI from impact INCIDENT: TUN1426---2G3G---Hors Service: CAUSE AND IMPACT: Cell Failure: ( 2G:0/5, 3G:6/6 ) Site Autonomy: N/A SM Tickets: 0",Département Service Operation Center
IM1517612,Closed,CPE_TUNB262_MW_HORCHANIDATTES_OUEDELLIL,CPE Service - TUNB,cpe_tunb262_mw_horchanidattes_ouedellil \ Down,Support Technique Fixe et B2B,2/23/2022 11:40,Network,2/23/2022 11:33,2/23/2022 13:34,habib.elkastouri,Resolved without intervention,  CPE UP Sans intervention,Noeud: cpe_tunb262_mw_horchanidattes_ouedellil  Sévérité: major  Temps de création: 23/02/22 11:33:02  Temps de réception: 23/02/22 11:33:39  Application: null  Objet: null  Texte message: Node CPE_TUNB262_MW_HORCHANIDATTES_OUEDELLIL DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342160,Département Maintenance
IM1517626,Closed,KAS4030,NodeB Service - KAS,"INCIDENT: KAS1030---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:3/3, 3G:8/8 ) Site Autonomy: 01:32:46s SM Tickets: 2",Maintenance KASSERINE,2/23/2022 12:08,Facteur externe,2/23/2022 11:53,2/23/2022 15:01,anouar.ounissi,Resolved without intervention,retour steg,"KAS4030 : NodeB Unavailable This ticket was created by user netcool.sm on NOI from impact INCIDENT: KAS1030---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:3/3, 3G:8/8 ) Site Autonomy: 01:32:46s SM Tickets: 1",Département Maintenance
IM1517627,Closed,SLO1019,BTS Service - SIL,"INCIDENT: SLO1019---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:9/9 ) Site Autonomy: N/A SM Tickets: 1",Maintenance SILIANA,2/23/2022 12:09,Facteur externe,2/23/2022 11:54,2/23/2022 15:01,meher.zneigui,Resolved without intervention,Retour steg ,"SLO1019T1 : GSM Cell out of Service This ticket was created by user netcool.sm on NOI from impact INCIDENT: SLO1019---2G3G---Hors Service: Cell Failure caused by Total Cell Failure: ( 2G:5/5, 3G:9/9 ) Site Autonomy: N/A SM Tickets: 0",Département Maintenance
IM1517629,Closed,CPE_BIZ8946_MW_SIDERALBA_Maghreb,CPE Service - BIZ,cpe_biz8946_mw_sideralba_maghreb \ Down,Support Technique Fixe et B2B,2/23/2022 12:24,Network,2/23/2022 12:16,2/23/2022 12:38,habib.elkastouri,Resolved without intervention,  CPE UP Sans intervention,Noeud: cpe_biz8946_mw_sideralba_maghreb  Sévérité: major  Temps de création: 23/02/22 12:16:44  Temps de réception: 23/02/22 12:18:07  Application: null  Objet: null  Texte message: Node CPE_BIZ8946_MW_SIDERALBA_Maghreb.tunisiana.com DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342162,Département Maintenance
IM1517635,Closed,CPE_TUNB961_FH_LAPPETISSANTE,CPE Service - TUNB,cpe_tunb961_fh_lappetissante Down,Support Technique Fixe et B2B,2/23/2022 12:36,transmission,2/23/2022 12:25,2/23/2022 14:07,ridha.hbibi,Solved by Change/Service Request,resolu suite intervention support FH,Noeud: cpe_tunb961_fh_lappetissante  Sévérité: major  Temps de création: 23/02/22 12:25:58  Temps de réception: 23/02/22 12:26:54  Application: null  Objet: null  Texte message: Node CPE_TUNB961_FH_LAPPETISSANTE.tunisiana.com DOWN by SNMP . Merci de contacter Support B2B  MSGID: Zabbix:2342164,Département Maintenance
